trip_id,date,route_id,route_name,bus_id,capacity,passengers_on_board,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,scheduled_travel_min,actual_travel_min,delay_min,occupancy_rate
R3_20251020_2215,10/20/2025,R3,Colombo ⇄ Moratuwa,BUS120,45,6,2025-10-20T22:15:00,2025-10-20T22:15:00,2025-10-20T23:00:00,2025-10-20T23:05:00,45,52,5,0.133
R3_20251020_2250,10/20/2025,R3,Colombo ⇄ Moratuwa,BUS123,45,11,2025-10-20T22:50:00,2025-10-20T22:51:00,2025-10-20T23:35:00,2025-10-20T23:38:00,45,49,3,0.244
R4_20251020_0500,10/20/2025,R4,Colombo ⇄ Maharagama,BUS116,55,12,2025-10-20T05:00:00,2025-10-20T05:00:00,2025-10-20T05:30:00,2025-10-20T05:36:00,30,39,6,0.218
R4_20251020_0515,10/20/2025,R4,Colombo ⇄ Maharagama,BUS109,55,13,2025-10-20T05:15:00,2025-10-20T05:15:00,2025-10-20T05:45:00,2025-10-20T05:46:00,30,30,1,0.236
R4_20251020_0530,10/20/2025,R4,Colombo ⇄ Maharagama,BUS117,50,8,2025-10-20T05:30:00,2025-10-20T05:33:00,2025-10-20T06:00:00,2025-10-20T06:04:00,30,35,4,0.16
R4_20251020_0555,10/20/2025,R4,Colombo ⇄ Maharagama,BUS121,55,8,2025-10-20T05:55:00,2025-10-20T06:00:00,2025-10-20T06:25:00,2025-10-20T06:25:00,30,31,0,0.145
R4_20251020_0615,10/20/2025,R4,Colombo ⇄ Maharagama,BUS119,55,44,2025-10-20T06:15:00,2025-10-20T06:20:00,2025-10-20T06:45:00,2025-10-20T06:46:00,30,31,1,0.8
R4_20251020_0630,10/20/2025,R4,Colombo ⇄ Maharagama,BUS122,50,37,2025-10-20T06:30:00,2025-10-20T06:32:00,2025-10-20T07:00:00,2025-10-20T07:03:00,30,32,3,0.74
R4_20251020_0650,10/20/2025,R4,Colombo ⇄ Maharagama,BUS117,45,39,2025-10-20T06:50:00,2025-10-20T06:53:00,2025-10-20T07:20:00,2025-10-20T07:26:00,30,31,6,0.867
R4_20251020_0705,10/20/2025,R4,Colombo ⇄ Maharagama,BUS118,55,36,2025-10-20T07:05:00,2025-10-20T07:05:00,2025-10-20T07:35:00,2025-10-20T07:35:00,30,30,0,0.655
R4_20251020_0730,10/20/2025,R4,Colombo ⇄ Maharagama,BUS101,55,24,2025-10-20T07:30:00,2025-10-20T07:34:00,2025-10-20T08:00:00,2025-10-20T08:10:00,30,34,10,0.436
R4_20251020_0750,10/20/2025,R4,Colombo ⇄ Maharagama,BUS121,50,13,2025-10-20T07:50:00,2025-10-20T07:50:00,2025-10-20T08:20:00,2025-10-20T08:27:00,30,34,7,0.26
R4_20251020_0805,10/20/2025,R4,Colombo ⇄ Maharagama,BUS102,55,44,2025-10-20T08:05:00,2025-10-20T08:11:00,2025-10-20T08:35:00,2025-10-20T08:45:00,30,39,10,0.8
R4_20251020_0830,10/20/2025,R4,Colombo ⇄ Maharagama,BUS107,45,41,2025-10-20T08:30:00,2025-10-20T08:33:00,2025-10-20T09:00:00,2025-10-20T09:04:00,30,34,4,0.911
R4_20251020_0850,10/20/2025,R4,Colombo ⇄ Maharagama,BUS110,45,30,2025-10-20T08:50:00,2025-10-20T08:50:00,2025-10-20T09:20:00,2025-10-20T09:29:00,30,44,9,0.667
R4_20251020_0910,10/20/2025,R4,Colombo ⇄ Maharagama,BUS117,50,41,2025-10-20T09:10:00,2025-10-20T09:13:00,2025-10-20T09:40:00,2025-10-20T09:45:00,30,35,5,0.82
R4_20251020_0935,10/20/2025,R4,Colombo ⇄ Maharagama,BUS100,45,45,2025-10-20T09:35:00,2025-10-20T09:38:00,2025-10-20T10:05:00,2025-10-20T10:12:00,30,37,7,1
R4_20251020_0955,10/20/2025,R4,Colombo ⇄ Maharagama,BUS115,50,42,2025-10-20T09:55:00,2025-10-20T09:59:00,2025-10-20T10:25:00,2025-10-20T10:30:00,30,32,5,0.84
R4_20251020_1020,10/20/2025,R4,Colombo ⇄ Maharagama,BUS114,55,19,2025-10-20T10:20:00,2025-10-20T10:21:00,2025-10-20T10:50:00,2025-10-20T10:53:00,30,33,3,0.345
R4_20251020_1040,10/20/2025,R4,Colombo ⇄ Maharagama,BUS115,55,21,2025-10-20T10:40:00,2025-10-20T10:45:00,2025-10-20T11:10:00,2025-10-20T11:14:00,30,33,4,0.382
R4_20251020_1105,10/20/2025,R4,Colombo ⇄ Maharagama,BUS112,55,21,2025-10-20T11:05:00,2025-10-20T11:06:00,2025-10-20T11:35:00,2025-10-20T11:35:00,30,30,0,0.382
R4_20251020_1125,10/20/2025,R4,Colombo ⇄ Maharagama,BUS120,55,24,2025-10-20T11:25:00,2025-10-20T11:29:00,2025-10-20T11:55:00,2025-10-20T11:56:00,30,32,1,0.436
R4_20251020_1140,10/20/2025,R4,Colombo ⇄ Maharagama,BUS112,50,16,2025-10-20T11:40:00,2025-10-20T11:40:00,2025-10-20T12:10:00,2025-10-20T12:12:00,30,33,2,0.32
R4_20251020_1200,10/20/2025,R4,Colombo ⇄ Maharagama,BUS121,50,28,2025-10-20T12:00:00,2025-10-20T12:03:00,2025-10-20T12:30:00,2025-10-20T12:35:00,30,34,5,0.56
R4_20251020_1220,10/20/2025,R4,Colombo ⇄ Maharagama,BUS118,55,10,2025-10-20T12:20:00,2025-10-20T12:20:00,2025-10-20T12:50:00,2025-10-20T12:50:00,30,32,0,0.182
R4_20251020_1235,10/20/2025,R4,Colombo ⇄ Maharagama,BUS123,45,26,2025-10-20T12:35:00,2025-10-20T12:35:00,2025-10-20T13:05:00,2025-10-20T13:11:00,30,32,6,0.578
R4_20251020_1255,10/20/2025,R4,Colombo ⇄ Maharagama,BUS103,50,27,2025-10-20T12:55:00,2025-10-20T12:55:00,2025-10-20T13:25:00,2025-10-20T13:30:00,30,34,5,0.54
R4_20251020_1310,10/20/2025,R4,Colombo ⇄ Maharagama,BUS117,55,14,2025-10-20T13:10:00,2025-10-20T13:18:00,2025-10-20T13:40:00,2025-10-20T13:43:00,30,31,3,0.255
R4_20251020_1330,10/20/2025,R4,Colombo ⇄ Maharagama,BUS108,55,16,2025-10-20T13:30:00,2025-10-20T13:30:00,2025-10-20T14:00:00,2025-10-20T14:03:00,30,34,3,0.291
R4_20251020_1350,10/20/2025,R4,Colombo ⇄ Maharagama,BUS118,55,17,2025-10-20T13:50:00,2025-10-20T13:51:00,2025-10-20T14:20:00,2025-10-20T14:23:00,30,33,3,0.309
R4_20251020_1405,10/20/2025,R4,Colombo ⇄ Maharagama,BUS114,50,16,2025-10-20T14:05:00,2025-10-20T14:09:00,2025-10-20T14:35:00,2025-10-20T14:38:00,30,37,3,0.32
R4_20251020_1425,10/20/2025,R4,Colombo ⇄ Maharagama,BUS101,45,23,2025-10-20T14:25:00,2025-10-20T14:25:00,2025-10-20T14:55:00,2025-10-20T15:00:00,30,35,5,0.511
R4_20251020_1440,10/20/2025,R4,Colombo ⇄ Maharagama,BUS113,50,15,2025-10-20T14:40:00,2025-10-20T14:45:00,2025-10-20T15:10:00,2025-10-20T15:13:00,30,33,3,0.3
R4_20251020_1455,10/20/2025,R4,Colombo ⇄ Maharagama,BUS116,55,18,2025-10-20T14:55:00,2025-10-20T14:58:00,2025-10-20T15:25:00,2025-10-20T15:29:00,30,35,4,0.327
R4_20251020_1515,10/20/2025,R4,Colombo ⇄ Maharagama,BUS124,50,31,2025-10-20T15:15:00,2025-10-20T15:18:00,2025-10-20T15:45:00,2025-10-20T15:47:00,30,32,2,0.62
R4_20251020_1535,10/20/2025,R4,Colombo ⇄ Maharagama,BUS112,55,18,2025-10-20T15:35:00,2025-10-20T15:39:00,2025-10-20T16:05:00,2025-10-20T16:05:00,30,33,0,0.327
R4_20251020_1555,10/20/2025,R4,Colombo ⇄ Maharagama,BUS113,45,24,2025-10-20T15:55:00,2025-10-20T15:57:00,2025-10-20T16:25:00,2025-10-20T16:27:00,30,33,2,0.533
R4_20251020_1610,10/20/2025,R4,Colombo ⇄ Maharagama,BUS122,55,8,2025-10-20T16:10:00,2025-10-20T16:14:00,2025-10-20T16:40:00,2025-10-20T16:44:00,30,33,4,0.145
R4_20251020_1635,10/20/2025,R4,Colombo ⇄ Maharagama,BUS102,50,6,2025-10-20T16:35:00,2025-10-20T16:35:00,2025-10-20T17:05:00,2025-10-20T17:08:00,30,33,3,0.12
R4_20251020_1650,10/20/2025,R4,Colombo ⇄ Maharagama,BUS109,55,8,2025-10-20T16:50:00,2025-10-20T16:53:00,2025-10-20T17:20:00,2025-10-20T17:28:00,30,35,8,0.145
R4_20251020_1715,10/20/2025,R4,Colombo ⇄ Maharagama,BUS111,55,53,2025-10-20T17:15:00,2025-10-20T17:15:00,2025-10-20T17:45:00,2025-10-20T18:00:00,30,44,15,0.964
R4_20251020_1740,10/20/2025,R4,Colombo ⇄ Maharagama,BUS106,45,29,2025-10-20T17:40:00,2025-10-20T17:40:00,2025-10-20T18:10:00,2025-10-20T18:12:00,30,32,2,0.644
R4_20251020_1755,10/20/2025,R4,Colombo ⇄ Maharagama,BUS121,55,32,2025-10-20T17:55:00,2025-10-20T17:55:00,2025-10-20T18:25:00,2025-10-20T18:25:00,30,34,0,0.582
R4_20251020_1820,10/20/2025,R4,Colombo ⇄ Maharagama,BUS104,50,50,2025-10-20T18:20:00,2025-10-20T18:21:00,2025-10-20T18:50:00,2025-10-20T19:03:00,30,42,13,1
R4_20251020_1845,10/20/2025,R4,Colombo ⇄ Maharagama,BUS114,50,49,2025-10-20T18:45:00,2025-10-20T18:47:00,2025-10-20T19:15:00,2025-10-20T19:27:00,30,44,12,0.98
R4_20251020_1905,10/20/2025,R4,Colombo ⇄ Maharagama,BUS119,55,32,2025-10-20T19:05:00,2025-10-20T19:05:00,2025-10-20T19:35:00,2025-10-20T19:42:00,30,38,7,0.582
R4_20251020_1925,10/20/2025,R4,Colombo ⇄ Maharagama,BUS110,55,37,2025-10-20T19:25:00,2025-10-20T19:27:00,2025-10-20T19:55:00,2025-10-20T20:02:00,30,35,7,0.673
R4_20251020_1950,10/20/2025,R4,Colombo ⇄ Maharagama,BUS122,45,38,2025-10-20T19:50:00,2025-10-20T19:52:00,2025-10-20T20:20:00,2025-10-20T20:31:00,30,37,11,0.844
R4_20251020_2010,10/20/2025,R4,Colombo ⇄ Maharagama,BUS111,50,11,2025-10-20T20:10:00,2025-10-20T20:10:00,2025-10-20T20:40:00,2025-10-20T20:45:00,30,34,5,0.22
R4_20251020_2030,10/20/2025,R4,Colombo ⇄ Maharagama,BUS120,55,8,2025-10-20T20:30:00,2025-10-20T20:30:00,2025-10-20T21:00:00,2025-10-20T21:04:00,30,34,4,0.145
R4_20251020_2050,10/20/2025,R4,Colombo ⇄ Maharagama,BUS110,45,14,2025-10-20T20:50:00,2025-10-20T20:51:00,2025-10-20T21:20:00,2025-10-20T21:22:00,30,36,2,0.311
R4_20251020_2105,10/20/2025,R4,Colombo ⇄ Maharagama,BUS104,55,9,2025-10-20T21:05:00,2025-10-20T21:05:00,2025-10-20T21:35:00,2025-10-20T21:37:00,30,32,2,0.164
R4_20251020_2125,10/20/2025,R4,Colombo ⇄ Maharagama,BUS120,55,11,2025-10-20T21:25:00,2025-10-20T21:28:00,2025-10-20T21:55:00,2025-10-20T21:56:00,30,31,1,0.2
R4_20251020_2145,10/20/2025,R4,Colombo ⇄ Maharagama,BUS110,50,14,2025-10-20T21:45:00,2025-10-20T21:48:00,2025-10-20T22:15:00,2025-10-20T22:29:00,30,41,14,0.28
R4_20251020_2205,10/20/2025,R4,Colombo ⇄ Maharagama,BUS121,50,7,2025-10-20T22:05:00,2025-10-20T22:05:00,2025-10-20T22:35:00,2025-10-20T22:39:00,30,34,4,0.14
R4_20251020_2225,10/20/2025,R4,Colombo ⇄ Maharagama,BUS122,55,10,2025-10-20T22:25:00,2025-10-20T22:25:00,2025-10-20T22:55:00,2025-10-20T22:58:00,30,31,3,0.182
R4_20251020_2240,10/20/2025,R4,Colombo ⇄ Maharagama,BUS119,50,8,2025-10-20T22:40:00,2025-10-20T22:40:00,2025-10-20T23:10:00,2025-10-20T23:14:00,30,34,4,0.16
R4_20251020_2255,10/20/2025,R4,Colombo ⇄ Maharagama,BUS106,50,8,2025-10-20T22:55:00,2025-10-20T22:55:00,2025-10-20T23:25:00,2025-10-20T23:27:00,30,30,2,0.16
R5_20251020_0500,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS105,45,7,2025-10-20T05:00:00,2025-10-20T05:00:00,2025-10-20T05:25:00,2025-10-20T05:28:00,25,30,3,0.156
R5_20251020_0525,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS117,45,9,2025-10-20T05:25:00,2025-10-20T05:27:00,2025-10-20T05:50:00,2025-10-20T05:51:00,25,26,1,0.2
R5_20251020_0545,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS113,45,12,2025-10-20T05:45:00,2025-10-20T05:46:00,2025-10-20T06:10:00,2025-10-20T06:14:00,25,29,4,0.267
R5_20251020_0605,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS113,45,32,2025-10-20T06:05:00,2025-10-20T06:06:00,2025-10-20T06:30:00,2025-10-20T06:35:00,25,29,5,0.711
R5_20251020_0625,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,55,48,2025-10-20T06:25:00,2025-10-20T06:28:00,2025-10-20T06:50:00,2025-10-20T06:59:00,25,28,9,0.873
R5_20251020_0640,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,45,40,2025-10-20T06:40:00,2025-10-20T06:40:00,2025-10-20T07:05:00,2025-10-20T07:05:00,25,26,0,0.889
R5_20251020_0700,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS117,55,40,2025-10-20T07:00:00,2025-10-20T07:00:00,2025-10-20T07:25:00,2025-10-20T07:29:00,25,28,4,0.727
R5_20251020_0720,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS101,45,24,2025-10-20T07:20:00,2025-10-20T07:20:00,2025-10-20T07:45:00,2025-10-20T07:58:00,25,39,13,0.533
R5_20251020_0740,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS120,55,32,2025-10-20T07:40:00,2025-10-20T07:40:00,2025-10-20T08:05:00,2025-10-20T08:05:00,25,25,0,0.582
R5_20251020_0805,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS107,55,27,2025-10-20T08:05:00,2025-10-20T08:13:00,2025-10-20T08:30:00,2025-10-20T08:46:00,25,38,16,0.491
R5_20251020_0825,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS112,50,45,2025-10-20T08:25:00,2025-10-20T08:27:00,2025-10-20T08:50:00,2025-10-20T09:02:00,25,39,12,0.9
R5_20251020_0850,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS102,50,40,2025-10-20T08:50:00,2025-10-20T08:55:00,2025-10-20T09:15:00,2025-10-20T09:33:00,25,40,18,0.8
R5_20251020_0915,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS117,50,34,2025-10-20T09:15:00,2025-10-20T09:15:00,2025-10-20T09:40:00,2025-10-20T09:50:00,25,34,10,0.68
R5_20251020_0930,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS120,45,41,2025-10-20T09:30:00,2025-10-20T09:32:00,2025-10-20T09:55:00,2025-10-20T10:01:00,25,31,6,0.911
R5_20251020_0950,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS101,50,42,2025-10-20T09:50:00,2025-10-20T09:50:00,2025-10-20T10:15:00,2025-10-20T10:32:00,25,38,17,0.84
R5_20251020_1015,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS101,55,21,2025-10-20T10:15:00,2025-10-20T10:18:00,2025-10-20T10:40:00,2025-10-20T10:44:00,25,29,4,0.382
R5_20251020_1040,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS113,50,22,2025-10-20T10:40:00,2025-10-20T10:40:00,2025-10-20T11:05:00,2025-10-20T11:07:00,25,30,2,0.44
R5_20251020_1055,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,50,13,2025-10-20T10:55:00,2025-10-20T10:56:00,2025-10-20T11:20:00,2025-10-20T11:27:00,25,30,7,0.26
R5_20251020_1115,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS117,50,22,2025-10-20T11:15:00,2025-10-20T11:18:00,2025-10-20T11:40:00,2025-10-20T11:42:00,25,27,2,0.44
R5_20251020_1130,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS105,55,14,2025-10-20T11:30:00,2025-10-20T11:31:00,2025-10-20T11:55:00,2025-10-20T11:58:00,25,28,3,0.255
R5_20251020_1150,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS102,55,16,2025-10-20T11:50:00,2025-10-20T11:50:00,2025-10-20T12:15:00,2025-10-20T12:18:00,25,26,3,0.291
R5_20251020_1210,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS104,55,17,2025-10-20T12:10:00,2025-10-20T12:13:00,2025-10-20T12:35:00,2025-10-20T12:38:00,25,26,3,0.309
R5_20251020_1230,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS119,45,16,2025-10-20T12:30:00,2025-10-20T12:30:00,2025-10-20T12:55:00,2025-10-20T12:55:00,25,27,0,0.356
R5_20251020_1250,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS116,50,14,2025-10-20T12:50:00,2025-10-20T12:52:00,2025-10-20T13:15:00,2025-10-20T13:21:00,25,29,6,0.28
R5_20251020_1305,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS117,45,14,2025-10-20T13:05:00,2025-10-20T13:09:00,2025-10-20T13:30:00,2025-10-20T13:32:00,25,29,2,0.311
R5_20251020_1330,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,50,20,2025-10-20T13:30:00,2025-10-20T13:33:00,2025-10-20T13:55:00,2025-10-20T14:00:00,25,29,5,0.4
R5_20251020_1355,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS121,50,3,2025-10-20T13:55:00,2025-10-20T13:55:00,2025-10-20T14:20:00,2025-10-20T14:22:00,25,28,2,0.06
R5_20251020_1415,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,55,26,2025-10-20T14:15:00,2025-10-20T14:17:00,2025-10-20T14:40:00,2025-10-20T14:41:00,25,26,1,0.473
R5_20251020_1435,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS107,50,22,2025-10-20T14:35:00,2025-10-20T14:37:00,2025-10-20T15:00:00,2025-10-20T15:05:00,25,32,5,0.44
R5_20251020_1455,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS119,45,24,2025-10-20T14:55:00,2025-10-20T14:56:00,2025-10-20T15:20:00,2025-10-20T15:23:00,25,28,3,0.533
R5_20251020_1515,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS104,50,22,2025-10-20T15:15:00,2025-10-20T15:15:00,2025-10-20T15:40:00,2025-10-20T15:41:00,25,26,1,0.44
R5_20251020_1535,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS124,45,9,2025-10-20T15:35:00,2025-10-20T15:38:00,2025-10-20T16:00:00,2025-10-20T16:05:00,25,29,5,0.2
R5_20251020_1600,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,45,11,2025-10-20T16:00:00,2025-10-20T16:07:00,2025-10-20T16:25:00,2025-10-20T16:30:00,25,25,5,0.244
R5_20251020_1625,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS106,55,11,2025-10-20T16:25:00,2025-10-20T16:25:00,2025-10-20T16:50:00,2025-10-20T16:52:00,25,29,2,0.2
R5_20251020_1645,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS105,55,11,2025-10-20T16:45:00,2025-10-20T16:45:00,2025-10-20T17:10:00,2025-10-20T17:10:00,25,28,0,0.2
R5_20251020_1705,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS100,45,45,2025-10-20T17:05:00,2025-10-20T17:05:00,2025-10-20T17:30:00,2025-10-20T17:40:00,25,35,10,1
R5_20251020_1725,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS115,55,33,2025-10-20T17:25:00,2025-10-20T17:25:00,2025-10-20T17:50:00,2025-10-20T17:51:00,25,27,1,0.6
R5_20251020_1740,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS109,50,48,2025-10-20T17:40:00,2025-10-20T17:40:00,2025-10-20T18:05:00,2025-10-20T18:15:00,25,33,10,0.96
R5_20251020_1805,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,50,50,2025-10-20T18:05:00,2025-10-20T18:05:00,2025-10-20T18:30:00,2025-10-20T18:39:00,25,32,9,1
R5_20251020_1830,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS116,55,51,2025-10-20T18:30:00,2025-10-20T18:34:00,2025-10-20T18:55:00,2025-10-20T19:08:00,25,35,13,0.927
R5_20251020_1845,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS119,50,47,2025-10-20T18:45:00,2025-10-20T18:53:00,2025-10-20T19:10:00,2025-10-20T19:20:00,25,34,10,0.94
R5_20251020_1910,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS106,45,31,2025-10-20T19:10:00,2025-10-20T19:10:00,2025-10-20T19:35:00,2025-10-20T19:44:00,25,37,9,0.689
R5_20251020_1925,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS107,45,45,2025-10-20T19:25:00,2025-10-20T19:26:00,2025-10-20T19:50:00,2025-10-20T19:56:00,25,33,6,1
R5_20251020_1940,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS109,55,50,2025-10-20T19:40:00,2025-10-20T19:43:00,2025-10-20T20:05:00,2025-10-20T20:15:00,25,33,10,0.909
R5_20251020_2000,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS112,45,11,2025-10-20T20:00:00,2025-10-20T20:01:00,2025-10-20T20:25:00,2025-10-20T20:26:00,25,26,1,0.244
R5_20251020_2015,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS124,55,8,2025-10-20T20:15:00,2025-10-20T20:16:00,2025-10-20T20:40:00,2025-10-20T20:48:00,25,34,8,0.145
R5_20251020_2040,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS117,50,9,2025-10-20T20:40:00,2025-10-20T20:40:00,2025-10-20T21:05:00,2025-10-20T21:08:00,25,28,3,0.18
R5_20251020_2100,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS101,45,8,2025-10-20T21:00:00,2025-10-20T21:00:00,2025-10-20T21:25:00,2025-10-20T21:25:00,25,25,0,0.178
R5_20251020_2125,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS105,50,9,2025-10-20T21:25:00,2025-10-20T21:26:00,2025-10-20T21:50:00,2025-10-20T21:56:00,25,32,6,0.18
R5_20251020_2140,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS122,55,8,2025-10-20T21:40:00,2025-10-20T21:40:00,2025-10-20T22:05:00,2025-10-20T22:15:00,25,33,10,0.145
R5_20251020_2200,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS119,50,9,2025-10-20T22:00:00,2025-10-20T22:06:00,2025-10-20T22:25:00,2025-10-20T22:31:00,25,27,6,0.18
R5_20251020_2220,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS123,45,8,2025-10-20T22:20:00,2025-10-20T22:20:00,2025-10-20T22:45:00,2025-10-20T22:47:00,25,27,2,0.178
R5_20251020_2240,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS101,55,8,2025-10-20T22:40:00,2025-10-20T22:41:00,2025-10-20T23:05:00,2025-10-20T23:11:00,25,28,6,0.145
R5_20251020_2300,10/20/2025,R5,Colombo ⇄ Nugegoda,BUS113,55,10,2025-10-20T23:00:00,2025-10-20T23:00:00,2025-10-20T23:25:00,2025-10-20T23:30:00,25,31,5,0.182
R1_20251021_0500,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS116,45,6,2025-10-21T05:00:00,2025-10-21T05:00:00,2025-10-21T05:35:00,2025-10-21T05:35:00,35,35,0,0.133
R1_20251021_0520,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS114,55,8,2025-10-21T05:20:00,2025-10-21T05:22:00,2025-10-21T05:55:00,2025-10-21T05:59:00,35,39,4,0.145
R1_20251021_0535,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS106,45,6,2025-10-21T05:35:00,2025-10-21T05:39:00,2025-10-21T06:10:00,2025-10-21T06:20:00,35,37,10,0.133
R1_20251021_0600,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS122,45,35,2025-10-21T06:00:00,2025-10-21T06:00:00,2025-10-21T06:35:00,2025-10-21T06:36:00,35,37,1,0.778
R1_20251021_0625,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS103,55,33,2025-10-21T06:25:00,2025-10-21T06:25:00,2025-10-21T07:00:00,2025-10-21T07:08:00,35,37,8,0.6
R1_20251021_0645,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS109,45,36,2025-10-21T06:45:00,2025-10-21T06:45:00,2025-10-21T07:20:00,2025-10-21T07:29:00,35,41,9,0.8
R1_20251021_0705,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS117,50,50,2025-10-21T07:05:00,2025-10-21T07:05:00,2025-10-21T07:40:00,2025-10-21T07:58:00,35,52,18,1
R1_20251021_0725,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS107,45,34,2025-10-21T07:25:00,2025-10-21T07:26:00,2025-10-21T08:00:00,2025-10-21T08:02:00,35,37,2,0.756
R1_20251021_0745,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS121,45,45,2025-10-21T07:45:00,2025-10-21T07:47:00,2025-10-21T08:20:00,2025-10-21T08:37:00,35,49,17,1
R1_20251021_0800,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS115,55,48,2025-10-21T08:00:00,2025-10-21T08:00:00,2025-10-21T08:35:00,2025-10-21T08:59:00,35,55,24,0.873
R1_20251021_0820,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS117,55,37,2025-10-21T08:20:00,2025-10-21T08:20:00,2025-10-21T08:55:00,2025-10-21T09:03:00,35,41,8,0.673
R1_20251021_0840,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS101,50,41,2025-10-21T08:40:00,2025-10-21T08:41:00,2025-10-21T09:15:00,2025-10-21T09:19:00,35,39,4,0.82
R1_20251021_0905,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS118,55,42,2025-10-21T09:05:00,2025-10-21T09:12:00,2025-10-21T09:40:00,2025-10-21T09:59:00,35,59,19,0.764
R1_20251021_0920,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS104,55,33,2025-10-21T09:20:00,2025-10-21T09:23:00,2025-10-21T09:55:00,2025-10-21T10:05:00,35,43,10,0.6
R1_20251021_0940,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS100,55,41,2025-10-21T09:40:00,2025-10-21T09:44:00,2025-10-21T10:15:00,2025-10-21T10:20:00,35,40,5,0.745
R1_20251021_0955,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS113,55,35,2025-10-21T09:55:00,2025-10-21T10:04:00,2025-10-21T10:30:00,2025-10-21T10:47:00,35,47,17,0.636
R1_20251021_1015,10/21/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,50,21,2025-10-21T10:15:00,2025-10-21T10:22:00,2025-10-21T10:50:00,2025-10-21T10:56:00,35,38,6,0.42
